WT at 42C_1,ALE1 at 42C,WT at 42C_2,ALE2 at 42C,WT at 42C_3,ALE3 at 42C,WT at 42C_4,ALE4 at 42C,WT at 42C_5,ALE5 at 42C,WT at 42C_6,ALE6 at 42C,WT at 42C_7,ALE7 at 42C,WT at 42C_8,ALE8 at 42C,WT at 42C_9,ALE9 at 42C,WT at 42C_10,ALE10 at 42C
225.298,234.88,232.725,242.938,251.389,227.72,229.218,288.66,249.847,167.876,233.671,253.327,228.367,265.07,228.728,285.732,245.372,216.224,235.526,246.598
4.85771,2.25085,5.01785,2.01934,5.42026,5.24012,4.94224,2.62532,5.38702,3.81665,5.03824,5.32613,4.92388,6.77194,4.93166,2.52897,5.29054,5.21649,5.07825,2.81652
9.75248,4.11893,10.074,3.33327,10.8819,2.03298,9.92218,4.59269,10.8151,4.98439,10.1149,2.46676,9.88531,4.37736,9.90095,4.79149,10.6214,0.956571,10.1952,3.6699
2.76368,7.72916,2.85479,5.30574,3.08374,9.99896,2.81177,9.44151,3.06482,8.52475,2.86639,8.58512,2.80133,18.0481,2.80576,6.47237,3.00993,9.64828,2.88915,11.941
9.30606,4.5984,9.61285,2.94102,10.3838,5.55692,9.46799,11.3795,10.3201,4.81333,9.6519,12.5091,9.43281,7.5302,9.44773,7.16601,10.1352,5.10151,9.72854,6.07927
10.1908,8.16677,10.5268,2.23573,11.371,7.70049,10.3682,2.49085,11.3013,7.20191,10.5696,3.31313,10.3296,12.2244,10.346,7.88661,11.0989,8.53258,10.6535,8.12718
491.639,298.717,507.847,330.332,548.574,306.726,500.194,357.491,545.21,261.247,509.91,407.419,498.336,213.757,499.124,625.585,535.445,276.256,513.959,412.794
68.8672,19.7267,71.1375,40.4386,76.8424,39.3694,70.0655,85.2939,76.3711,43.2957,71.4264,38.3635,69.8052,45.0507,69.9156,102.678,75.0033,27.1078,71.9936,52.9959
2227.5,175.345,2300.93,695.218,2485.46,811.229,2266.26,494.247,2470.22,765.941,2310.28,196.649,2257.84,243.657,2261.41,606.171,2425.98,589.557,2328.63,434.633
2375.96,3407.54,2454.29,2561.11,2651.11,1692.31,2417.3,2790.86,2634.85,2421.99,2464.26,2770.4,2408.32,5747.12,2412.13,2400.35,2587.66,2215.31,2483.82,2496.65
1796.73,4785.06,1855.96,2319.23,2004.8,1738.78,1827.99,2041.11,1992.5,1930.73,1863.5,4224.7,1821.2,6296.27,1824.08,2654.98,1956.82,2170.58,1878.3,2724.45
254.75,1889.25,263.148,707.138,284.252,356.418,259.183,1265.37,282.509,376.907,264.217,2170.38,258.22,1831.3,258.629,1575.95,277.449,514.101,266.316,1576
75.7783,81.0433,78.2764,61.2682,84.5539,64.8579,77.0969,99.8787,84.0353,83.2877,78.5944,89.975,76.8104,120.115,76.9319,100.958,82.5303,96.2002,79.2185,113.007
94.4628,116.037,97.5769,128.17,105.402,105.929,96.1065,178.276,104.756,133.612,97.9732,117.263,95.7494,161.801,95.9008,192.147,102.88,141.12,98.7513,183.806
3.05412,3.50696,3.1548,2.85132,3.40781,2.4613,3.10726,0.908377,3.38691,4.57792,3.16762,0.79891,3.09572,2.50052,3.10062,0.27645,3.32625,1.39217,3.19278,2.40579
1.88679,2.47737,1.94899,0.790495,2.10529,2.18042,1.91962,1.76815,2.09237,1.42234,1.9569,1.16163,1.91248,2.06055,1.91551,0.895667,2.0549,0.638385,1.97244,1.43663
0,1.32341,0,0,0,0.511747,0,0,0,1.78523,0,0,0,1.38549,0,0,0,1.27504,0,0
1258.38,1210.3,1299.86,1258.98,1404.1,1366.43,1280.27,1247.71,1395.49,1133.89,1305.14,1139.2,1275.52,941.838,1277.53,992.627,1370.5,1240.95,1315.5,1032.42
102.208,110.458,105.577,92.2625,114.044,88.4174,103.986,126.345,113.344,83.2855,106.006,88.5383,103.6,71.2744,103.764,138.574,111.314,100.933,106.848,73.0594
91.5404,89.6296,94.5582,182.707,102.141,88.7041,93.1333,137.593,101.515,140.418,94.9423,113.572,92.7873,47.7767,92.934,129.099,99.6968,134.466,95.6963,98.851
381.552,268.411,394.131,551.087,425.738,430.339,388.192,307.831,423.127,459.553,395.732,307.835,386.749,160.611,387.361,238.029,415.549,574.926,398.874,152.55
0,0,0,294.944,0,465.198,0,131.473,0,361.328,0,48.444,0,0,0,273.976,0,0,0,0
0,10.6993,0,4.19926,0,2.77944,0,0,0,0,0,3.45185,0,0,0,26.5421,0,0,0,9.68489
0,0,0,0,0,0,0,0,0,0,0,0,0,12.9326,0,0,0,0,0,0
2025.02,124.099,2091.77,3001.38,2259.53,2880.95,2060.25,1461.32,2245.67,3031.21,2100.27,142.594,2052.6,71.1244,2055.85,501.632,2205.45,2638.74,2116.95,287.844
91.9539,689.114,94.9853,172.518,102.603,48.0768,93.554,62.0183,101.973,41.1725,95.3712,319.076,93.2064,63.2663,93.3538,220.665,100.147,35.95,96.1285,51.5941
32.1349,24.4418,33.1942,16.4546,35.8563,67.0853,32.694,14.7173,35.6364,70.5741,33.3291,35.1066,32.5726,32.0163,32.6241,38.1119,34.9981,71.6546,33.5938,31.9377
16.3503,30.5462,16.8893,10.0755,18.2437,9.62915,16.6348,15.2552,18.1318,16.3135,16.9579,40.2316,16.573,26.2067,16.5992,23.5665,17.8071,11.1519,17.0925,17.5587
133.108,142.041,137.497,118.167,148.523,136.267,135.425,110.534,147.612,151.766,138.055,132.522,134.921,156.47,135.135,149.001,144.969,164.226,139.151,127.863
269.587,324.558,278.474,283.699,300.807,232.944,274.278,257.47,298.962,227.88,279.606,347.13,273.259,217.656,273.691,306.968,293.608,268.428,281.826,236.649
338.21,324.091,349.36,217.531,377.377,264.541,344.095,250.178,375.062,285.83,350.779,220.765,342.817,442.814,343.359,233.755,368.345,351.637,353.564,290.421
196.252,156.633,202.722,136.871,218.979,180.006,199.667,89.2766,217.636,208.269,203.545,171.193,198.925,280.426,199.24,110.57,213.738,248.862,205.162,133.815
0.996185,2.29142,1.02903,1.99798,1.11155,3.10594,1.01352,4.45636,1.10473,2.34366,1.03321,3.76625,1.00975,6.24439,1.01135,6.23818,1.08495,0.975122,1.04141,5.70573
118.557,92.2146,122.466,109.634,132.287,104.16,120.62,131.269,131.476,137.819,122.963,50.9663,120.172,91.0587,120.362,95.6442,129.121,182.842,123.94,72.4284
188.098,126.289,194.298,167.514,209.88,179.965,191.37,143.362,208.593,217.16,195.088,88.2406,190.66,132.257,190.961,83.3506,204.857,218.202,196.637,85.8113
306.716,131.999,316.827,243.048,342.236,182.81,312.053,231.678,340.137,272.237,318.114,51.9189,310.894,341.605,311.386,193.668,334.045,328.855,320.641,147.822
279.017,135.843,288.215,186.058,311.328,179.715,283.871,169.88,309.419,261.247,289.385,147.026,282.817,196.715,283.264,140.81,303.877,314.587,291.683,165.474
160.429,77.5154,165.718,101.777,179.008,120.094,163.221,94.0949,177.91,137.43,166.391,84.1654,162.614,105.266,162.872,63.4675,174.724,159.858,167.712,82.7445
2.87736,4.42429,2.97222,3.6707,3.21058,3.50673,2.92743,9.69807,3.19089,10.0129,2.98429,4.25704,2.91656,4.52887,2.92117,9.18056,3.13374,1.50757,3.00799,4.94959
20.9347,677.704,21.6249,8.11324,23.3591,10.0519,21.299,29.2191,23.2158,6.85552,21.7127,276.574,21.2199,135.248,21.2534,77.8748,22.8001,5.03137,21.8851,106.746
39.7551,21.6209,41.0657,63.557,44.359,59.5672,40.4469,46.7286,44.0869,46.1097,41.2325,34.8425,40.2966,34.2633,40.3603,42.8381,43.2974,37.0876,41.5599,29.3958
644.946,415.354,666.207,791.883,719.634,603.253,656.168,539.503,715.221,655.12,668.914,264.807,653.73,173.172,654.764,663.757,702.412,717.584,674.225,355.359
194.005,70.7061,200.401,166.203,216.472,177.683,197.381,74.2355,215.144,227.358,201.215,75.1504,196.647,43.5776,196.958,98.6085,211.291,286.399,202.813,62.8662
95.7307,31.0244,98.8866,65.1866,106.817,87.3163,97.3965,51.6998,106.162,105.529,99.2883,46.6836,97.0346,64.3945,97.1881,47.2465,104.26,101.876,100.077,36.302
164.302,289.322,169.719,267.526,183.329,230.476,167.161,427.864,182.205,254.406,170.408,341.011,166.54,224.046,166.804,390.567,178.942,239.597,171.761,378.903
95.9807,50.6321,99.1448,114.518,107.096,109.171,97.6508,130.406,106.439,137.287,99.5476,63.0275,97.288,87.42,97.4419,70.6552,104.533,146.788,100.338,76.3942
22.8513,67.0814,23.6046,34.9432,25.4976,29.6023,23.2489,47.4927,25.3412,24.3896,23.7005,33.1859,23.1625,24.8063,23.1991,104.645,24.8873,22.4228,23.8887,52.9016
104.76,74.0254,108.214,152.232,116.892,107.488,106.583,146.241,116.175,166.07,108.653,48.6138,106.187,40.2752,106.355,65.7255,114.094,210.337,109.516,61.8436
31.0655,95.2324,32.0896,27.1732,34.6631,7.28693,31.606,38.6465,34.4505,13.6441,32.22,49.3011,31.4886,133.076,31.5384,78.9686,33.8335,9.04211,32.4758,64.2827
19.0974,3.71801,19.7269,6.84365,21.3089,10.69,19.4297,6.04123,21.1783,10.1052,19.8071,5.66273,19.3575,3.55347,19.3881,1.23132,20.799,9.1563,19.9643,9.20545
32.1411,3.14999,33.2007,4.20293,35.8633,25.101,32.7004,0,35.6433,6.60601,33.3356,0.907929,32.5789,2.08414,32.6304,3.16721,35.005,27.6771,33.6003,1.60427
68.1939,15.5341,70.442,12.1944,76.0912,56.4557,69.3805,0.783221,75.6245,20.418,70.7282,0.977676,69.1227,11.9332,69.2321,10.5831,74.2701,65.1472,71.2898,4.70843
93.6487,13.8332,96.7359,19.38,104.494,74.8009,95.2782,6.242,103.853,27.3304,97.1289,16.1597,94.9242,25.3147,95.0744,23.5087,101.993,68.8536,97.9002,15.4856
7.95071,6.32614,8.21282,5.18354,8.87145,7.39578,8.08906,3.90845,8.81704,5.3031,8.24618,3.16209,8.05901,0.827515,8.07175,3.45409,8.65913,3.88499,8.31166,1.57699
97.6078,71.619,100.826,52.2652,108.911,51.1354,99.3062,56.258,108.243,44.9432,101.235,51.0608,98.9372,43.5518,99.0937,55.6396,106.305,62.3518,102.039,52.7107
131.441,72.1636,135.774,34.6566,146.663,58.4977,133.728,51.4869,145.763,41.931,136.326,59.4961,133.231,49.8726,133.442,33.6103,143.153,51.0953,137.408,31.0579
9.71717,9.72338,10.0375,5.30536,10.8425,8.93992,9.88625,10.7931,10.776,5.09191,10.0783,9.01862,9.84952,3.5027,9.8651,6.55941,10.583,10.2707,10.1583,7.05981
34.607,16.5978,35.7479,18.6996,38.6147,38.1155,35.2092,6.72584,38.3779,46.2993,35.8931,2.32422,35.0784,9.50647,35.1339,10.8068,37.6906,45.4586,36.1781,7.52731
3.90723,2.73907,4.03604,2.89315,4.35972,2.92937,3.97522,2.33404,4.33298,4.72434,4.05244,6.64128,3.96045,3.58988,3.96672,4.14942,4.25538,2.03113,4.08462,5.40196
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.0542,0,1.07986,0,1.40237,0,2.20965,0,3.34655,0,6.25641,0,4.01876,0,2.68873,0,2.27898,0,2.486
0,1.08292,0,2.77899,0,4.51594,0,4.32478,0,2.97448,0,0.426691,0,0,0,1.12968,0,1.64119,0,2.17277
1.6123,1.18311,1.66546,0.301814,1.79902,5.6622,1.64036,3.6868,1.78799,3.81247,1.67222,2.53127,1.63426,4.37393,1.63685,4.08737,1.75596,2.38267,1.6855,0.29429
0,0.618251,0,0,0,2.14179,0,1.74502,0,2.7478,0,0,0,0,0,0.425713,0,0.932149,0,0.30623
4.00119,2.7135,4.13309,0.964611,4.46455,3.47079,4.07081,1.48405,4.43717,2.48675,4.14988,2.13344,4.05569,2.55967,4.0621,2.13181,4.3577,2.68438,4.18284,2.03418
249.703,285.711,257.934,198.875,278.62,208.225,254.048,275.303,276.911,163.894,258.982,238.488,253.104,205.468,253.504,309.758,271.952,193.8,261.039,231.264
190.466,280.349,196.745,130.291,212.523,145.385,193.78,188.524,211.22,103.646,197.544,200.652,193.06,237.592,193.366,192.566,207.437,165.148,199.113,146.906
104.724,56.7204,108.176,94.0649,116.851,106.324,106.546,108.005,116.135,54.6548,108.616,153.394,106.15,414.048,106.318,89.7374,114.055,58.0332,109.478,104.484
19.5125,16.7706,20.1558,26.0497,21.7722,39.1634,19.852,14.6107,21.6386,35.9515,20.2376,38.1022,19.7783,218.687,19.8096,26.3569,21.2511,13.333,20.3983,38.9293
63.6541,105.497,65.7525,66.7466,71.0256,84.8006,64.7617,86.2506,70.59,59.4332,66.0196,96.6742,64.5211,619.492,64.6232,84.9197,69.3258,67.5131,66.5439,85.9262
100.993,172.995,104.323,83.6042,112.689,89.6998,102.751,134.306,111.998,76.2322,104.746,133.419,102.369,863.678,102.531,130.144,109.992,80.2712,105.578,136.389
36.7185,152.981,37.9289,43.0834,40.9707,47.87,37.3574,64.5911,40.7194,46.1465,38.083,161.46,37.2186,688.041,37.2775,65.8545,39.9901,39.0104,38.3854,56.7176
13.1957,179.336,13.6307,6.07068,14.7239,7.76515,13.4253,7.31678,14.6335,7.51346,13.6861,72.8856,13.3754,274.924,13.3966,3.90724,14.3715,4.81356,13.7948,13.2662
39.5081,525.516,40.8106,12.889,44.0834,7.87904,40.1956,8.40377,43.813,17.8342,40.9763,341.387,40.0462,885.347,40.1096,28.8034,43.0284,7.5474,41.3017,97.6473
70.7099,854.072,73.0409,27.3836,78.8985,17.2503,71.9402,59.8234,78.4146,20.8188,73.3376,678.984,71.673,1327.33,71.7863,188.767,77.0102,9.26786,73.92,432.701
0,7.78605,0,9.55425,0,1.18593,0,0,0,5.7933,0,4.48927,0,0,0,8.38023,0,1.77662,0,2.78122
35.7788,320.128,36.9583,39.5527,39.9222,26.5079,36.4013,50.352,39.6773,22.5269,37.1084,98.2742,36.2661,88.7272,36.3234,66.0663,38.9667,40.3597,37.4031,54.7501
557.092,275.072,575.457,289.759,621.607,397.612,566.785,153.167,617.794,446.93,577.795,21.2427,564.68,261.528,565.573,90.9608,606.73,508.909,582.383,152.26
54.2784,18.8201,56.0678,10.6896,60.5642,3.52345,55.2229,11.9075,60.1928,7.32479,56.2955,9.03667,55.0177,7.3596,55.1047,20.6728,59.1147,9.79701,56.7426,7.37115
559.385,276.492,577.825,551.406,624.165,697.386,569.118,697.925,620.337,507.267,580.173,333.408,567.004,59.6234,567.9,1120,609.227,673.246,584.78,1192.76
804.121,261.42,830.63,634.872,897.243,483.691,818.113,898.793,891.74,431.104,834.004,160.708,815.073,54.0267,816.363,1076.21,875.769,524.766,840.627,1063.59
195.2,150.093,201.635,220.846,217.806,173.72,198.597,182.34,216.47,178.866,202.454,68.1045,197.859,38.7189,198.172,158.111,212.593,170.313,204.062,131.483
90.2936,220.923,93.2703,63.6117,100.75,61.1579,91.8648,97.411,100.132,75.0663,93.6492,99.8539,91.5235,186.02,91.6682,116.592,98.3389,70.6759,94.3928,134.759
92.8458,30.3742,95.9066,69.854,103.598,39.6538,94.4614,85.2335,102.963,44.6999,96.2962,37.6401,94.1105,28.518,94.2593,99.0079,101.119,57.3618,97.0609,78.8857
828.895,743.584,856.22,330.762,924.886,195.231,843.318,793.434,919.213,183.553,859.698,740.707,840.185,488.021,841.514,1144.99,902.751,257.858,866.525,1003.17
202.803,193.13,209.488,77.0637,226.288,39.3542,206.331,114.453,224.901,43.7185,210.339,163.5,205.565,96.7473,205.89,273.17,220.873,76.3376,212.01,240.693
4.3185,3.29114,4.46087,6.21931,4.81861,3.51262,4.39364,7.64869,4.78906,6.91203,4.47899,5.19917,4.37732,2.87201,4.38424,8.14877,4.70329,2.93526,4.51455,7.80277
41.3808,0,42.7449,0,46.1729,14.1751,42.1008,6.90714,45.8897,9.8111,42.9186,15.7569,41.9444,16.8096,42.0107,0,45.0679,0,43.2594,11.1102
205.603,182.284,212.381,191.805,229.413,230.261,209.181,171.049,228.006,214.391,213.244,185.254,208.404,200.427,208.733,173.343,223.923,242.137,214.937,151.762
143.575,143.753,148.308,156.982,160.202,144.438,146.073,177.63,159.219,238.242,148.911,117.937,145.531,267.692,145.761,158.323,156.368,236.302,150.093,169.323
230.639,111.184,238.242,247.126,257.348,243.686,234.652,171.792,255.77,213.125,239.21,143.031,233.78,120.301,234.15,121.464,251.189,264.86,241.109,125.894
19.9512,47.9396,20.6089,32.6361,22.2617,21.2052,20.2984,27.0551,22.1252,30.4271,20.6927,42.8502,20.223,36.5927,20.255,21.8187,21.7289,19.9267,20.857,31.089
134.794,136.486,139.237,229.35,150.403,78.2138,137.139,285.131,149.481,128.878,139.803,69.3642,136.629,70.7998,136.846,393.847,146.804,122.995,140.913,322.5
110.394,170.222,114.033,214.037,123.178,76.1157,112.314,223.031,122.422,123.311,114.496,46.5445,111.897,66.0519,112.074,249.462,120.23,137.752,115.405,165.364
27.5823,6.74673,28.4915,5.40618,30.7765,6.71738,28.0622,11.2952,30.5877,8.28942,28.6073,16.9741,27.9579,10.816,28.0022,16.746,30.0399,8.21207,28.8345,18.551
425.98,66.8419,440.023,79.6636,475.311,84.3013,433.392,96.1232,472.396,53.9056,441.811,243.575,431.782,31.1582,432.465,220.703,463.936,58.4239,445.319,78.6389
44.2255,9.31604,45.6834,12.4531,49.347,10.0025,44.995,24.6327,49.0444,15.0133,45.869,28.203,44.8278,14.2515,44.8987,39.1677,48.166,15.002,46.2332,16.6813
20.2089,10.2538,20.8752,15.2525,22.5493,14.2266,20.5606,21.3186,22.411,14.431,20.96,25.8356,20.4842,14.1478,20.5166,20.5508,22.0096,14.5239,21.1264,16.7324
0,0,0,3.32014,0,0,0,0,0,2.05736,0,0,0,3.6645,0,0,0,0,0,2.00605
227.474,250.837,234.973,359.315,253.816,259.76,231.432,285.728,252.26,202.394,235.927,291.596,230.572,137.995,230.937,427.094,247.742,221.144,237.801,262.75
1591.27,1758.11,1643.73,1259.95,1775.55,1292.36,1618.96,1201.54,1764.66,724.464,1650.4,2089.96,1612.94,1182.15,1615.49,2192.7,1733.05,966.59,1663.51,1464.33
216.066,175.355,223.189,210.969,241.088,188.73,219.826,131.825,239.609,251.318,224.096,174.424,219.009,226.675,219.355,94.272,235.318,205.399,225.875,119.501
183.372,211.872,189.417,124.751,204.607,194.14,186.562,120.541,203.352,223.062,190.186,236.267,185.869,200.026,186.163,147.274,199.71,286.4,191.696,152.426
367.341,521.402,379.45,243.829,409.881,402.689,373.732,260.623,407.367,310.136,380.992,707.926,372.344,317.331,372.933,456.963,400.071,392.142,384.017,414.837
130.522,147.606,134.825,113.61,145.637,153.553,132.793,150.265,144.744,148.766,135.373,184.393,132.3,164.553,132.509,164.381,142.152,115.393,136.448,177.943
180.138,159.451,186.077,111.468,201,154.36,183.273,122.294,199.767,151.822,186.833,188.24,182.592,153.014,182.881,192.577,196.189,165.314,188.316,156.205
972.372,728.938,1004.43,874.509,1084.98,825.34,989.292,826.728,1078.32,753.71,1008.51,629.461,985.616,535.589,987.175,851.278,1059.01,739.161,1016.52,593.43
115.293,149.916,119.094,82.8804,128.645,85.4331,117.299,224.579,127.856,75.8603,119.578,216.263,116.863,122.816,117.048,163.307,125.566,46.5394,120.527,177.554
478.408,429.378,494.18,418.628,533.811,307.771,486.733,690.362,530.537,324.64,496.187,310.783,484.925,306.29,485.692,612.591,521.035,434.343,500.128,603.801
384.97,306.713,397.661,394.757,429.552,362.702,391.668,402.389,426.917,337.944,399.276,329.124,390.213,291.827,390.83,472.232,419.271,458.327,402.447,486.95
27.3875,58.6805,28.2904,15.9107,30.5591,26.8686,27.8641,43.841,30.3717,15.5048,28.4053,51.1728,27.7605,47.6093,27.8044,63.0046,29.8278,21.8159,28.6309,46.2692
148.634,139.021,153.534,119.129,165.847,95.2576,151.221,180.933,164.83,103.052,154.158,151.424,150.659,147.951,150.897,217.224,161.878,93.7334,155.382,167.347
331.424,1049.98,342.349,315.021,369.804,198.772,337.19,335.278,367.536,218.144,343.74,1112.28,335.938,770.778,336.469,508.807,360.954,294.611,346.47,540.495
858.805,784.452,887.117,781.778,958.26,502.148,873.749,831.41,952.383,658.729,890.721,375.752,870.503,1011.22,871.879,1186.47,935.326,857.433,897.794,874.726
18.0443,6.20668,18.6392,15.7422,20.134,5.50139,18.3583,11.5894,20.0105,10.1175,18.7149,1.28372,18.2901,4.37991,18.319,3.54202,19.6521,10.5093,18.8635,6.3134
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.50615,1.54245,3.62174,2.15066,3.91219,3.89816,3.56716,1.867,3.8882,6.1506,3.63645,1.70023,3.55391,2.7147,3.55953,2.4561,3.81856,5.34336,3.66533,1.79906
1.48821,1.10158,1.53727,0.282374,1.66055,2.8965,1.5141,0.313829,1.65036,7.14193,1.54351,0,1.50848,6.92695,1.51086,3.06067,1.62081,2.78069,1.55577,0.275851
0.889274,2.06156,0.91859,1.98653,0.992257,2.03245,0.904747,1.00781,0.986172,3.88811,0.922321,0.285306,0.901386,4.43578,0.902812,2.20739,0.96851,3.16655,0.929646,2.31622
262.759,1081.84,271.421,206.482,293.188,80.973,267.331,257.024,291.39,38.1769,272.524,777.959,266.338,230.246,266.759,521.256,286.171,116.106,274.688,362.108
0,0,0,3.23617,0,1.52228,0,3.18682,0,3.48216,0,1.34843,0,1.60224,0,5.83568,0,1.78525,0,9.06546
3.0269,3.61055,3.12668,4.39917,3.37743,2.43748,3.07957,3.24328,3.35672,4.9565,3.13938,2.94584,3.06813,3.47715,3.07298,3.06537,3.2966,4.14851,3.16432,4.1581
77.3574,56.2851,79.9076,132.947,86.3158,127.604,78.7034,67.0426,85.7864,109.698,80.2322,94.3838,78.411,73.0588,78.535,66.8222,84.25,99.87,80.8693,56.04
101.194,104.809,104.53,95.1148,112.913,95.3378,102.955,90.8621,112.22,77.4882,104.955,118.002,102.572,72.655,102.735,97.1768,110.211,81.3964,105.788,75.5143
72.3543,66.9497,74.7396,74.1589,80.7334,77.1174,73.6133,93.3841,80.2383,63.9593,75.0432,92.2917,73.3398,60.7775,73.4558,111.234,78.8012,61.4704,75.6391,84.1316
271.211,37.3001,280.152,99.1173,302.619,231.355,275.93,70.7423,300.763,148.536,281.29,72.5333,274.905,70.3319,275.34,71.4816,295.377,168.912,283.524,40.9072
163.696,166.421,169.092,117.173,182.653,199.453,166.544,122.694,181.533,127.42,169.779,217.986,165.925,151.894,166.188,247.463,178.281,149.608,171.127,156.771
108.332,69.7058,111.903,66.2897,120.878,69.3434,110.217,35.9119,120.136,65.0952,112.358,36.9764,109.808,60.831,109.981,44.4324,117.985,53.2707,113.25,42.1628
44.2317,17.848,45.6898,33.655,49.354,60.6422,45.0013,9.60767,49.0513,32.4729,45.8754,37.0591,44.8341,49.0098,44.905,11.8327,48.1728,34.4124,46.2397,18.8145
60.1157,56.7483,62.0975,44.3617,67.0775,88.7861,61.1618,50.7629,66.6661,78.3566,62.3498,48.107,60.9345,57.6474,61.0309,36.9895,65.4721,85.6245,62.8449,49.0632
9.62703,111.355,9.9444,8.93443,10.7419,1.28393,9.79454,42.2048,10.676,2.07783,9.98479,134.82,9.75816,174.967,9.77359,122.403,10.4848,0.207928,10.0641,172.184
0,2.52245,0,0.875684,0,2.07478,0,0.975799,0,2.9926,0,4.61647,0,2.19871,0,4.45578,0,1.71301,0,4.73397
2.14962,3.04138,2.22049,0.760745,2.39856,0.642496,2.18703,3.36825,2.38385,2.20747,2.22951,0.28362,2.1789,5.50705,2.18235,1.02837,2.34116,0.757107,2.24721,0.368107
0.589012,1.16355,0.608429,0.247973,0.657223,0.432414,0.599261,0.554837,0.653192,1.09567,0.610901,1.49421,0.597034,0.554094,0.597979,0.843048,0.641494,0.360168,0.615752,0.492003
169.324,76.4684,174.906,138.853,188.932,160.659,172.27,72.1025,187.774,147.236,175.616,113.546,171.63,56.9485,171.901,122.127,184.411,197.145,177.011,118.696
4765.04,877.344,4922.13,1104.41,5316.86,3546.57,4847.95,620.5,5284.25,4330.57,4942.12,864.689,4829.94,551.722,4837.58,1003.29,5189.61,5302.32,4981.37,616.605
266.298,111.988,275.076,255.882,297.136,378.784,270.931,105.476,295.314,385.906,276.194,123.242,269.925,89.1581,270.352,99.4343,290.025,427.204,278.387,75.0812
742.134,447.335,766.6,829.888,828.078,686.696,755.048,874.604,822.999,788.677,769.714,387.898,752.242,308.567,753.432,617.67,808.26,700.767,775.826,568.143
262.41,209.859,271.06,149.369,292.798,118.103,266.976,302.641,291.003,128.606,272.161,142.375,265.984,129.996,266.404,256.58,285.791,159.152,274.323,187.381
161.499,62.108,166.823,166.371,180.202,162.109,164.31,210.947,179.097,101.965,167.501,100.998,163.699,4.29324,163.958,218.372,175.889,122.576,168.831,177.161
126.271,57.3416,130.433,163.322,140.894,93.7803,128.468,154.652,140.03,131.999,130.963,52.6965,127.991,60.9129,128.193,130.642,137.522,114.091,132.003,83.0338
21.3525,12.2349,22.0564,18.0382,23.8252,18.6371,21.724,16.8648,23.6791,24.1279,22.146,12.0328,21.6433,17.2374,21.6776,12.9122,23.255,49.0393,22.3219,13.6637
145.84,36.2025,150.647,25.3546,162.729,17.5732,148.377,23.3074,161.731,22.9284,151.259,31.3793,147.826,31.5867,148.06,42.0531,158.834,37.6965,152.46,22.3683
