1)riId,2)riType,3)regulatorId,4)regulatorName,17)firstGene,19)targetTuOrGene,20)confidenceLevel
RDBECOLIRIC04063,tf-promoter,RDBECOLITFC00020,H-NS,caiF,RDBECOLITUC03552:caiF,W
RDBECOLIRIC04064,tf-promoter,RDBECOLITFC00009,NarL,caiF,RDBECOLITUC03552:caiF,W
RDBECOLIRIC04065,tf-promoter,RDBECOLITFC00128,FNR,fixA,RDBECOLITUC03553:fixABCX,W
RDBECOLIRIC04066,tf-promoter,RDBECOLITFC00119,CaiF,fixA,RDBECOLITUC03553:fixABCX,S
RDBECOLIRIC04067,tf-promoter,RDBECOLITFC00119,CaiF,fixA,RDBECOLITUC03553:fixABCX,S
RDBECOLIRIC04068,tf-promoter,RDBECOLITFC00189,CRP,fixA,RDBECOLITUC03553:fixABCX,W
RDBECOLIRIC04069,tf-promoter,RDBECOLITFC00189,CRP,fixA,RDBECOLITUC03553:fixABCX,W
RDBECOLIRIC04070,tf-promoter,RDBECOLITFC00211,IHF,rpoH,RDBECOLITUC03561:rpoH,S
RDBECOLIRIC04071,tf-promoter,RDBECOLITFC00128,FNR,arcA,RDBECOLITUC03579:arcA,S
RDBECOLIRIC04072,tf-promoter,RDBECOLITFC00053,Fis,nuoA,RDBECOLITUC03468:nuoABCEFGHIJKLMN,C
RDBECOLIRIC04073,tf-promoter,RDBECOLITFC00053,Fis,nuoA,RDBECOLITUC03468:nuoABCEFGHIJKLMN,C
RDBECOLIRIC04074,tf-promoter,RDBECOLITFC00053,Fis,nuoA,RDBECOLITUC03468:nuoABCEFGHIJKLMN,S
RDBECOLIRIC04075,tf-promoter,RDBECOLITFC00170,CpxR,ppiA,RDBECOLITUC03481:ppiA,C
RDBECOLIRIC04076,tf-promoter,RDBECOLITFC00074,MarA,fpr,RDBECOLITUC03223:fpr,S
RDBECOLIRIC04077,tf-promoter,RDBECOLITFC00201,SoxS,fpr,RDBECOLITUC03223:fpr,C
RDBECOLIRIC04078,tf-promoter,RDBECOLITFC00074,MarA,nfo,RDBECOLITUC03224:nfo,W
RDBECOLIRIC04079,tf-promoter,RDBECOLITFC00051,Rob,nfo,RDBECOLITUC03224:nfo,W
RDBECOLIRIC04080,tf-promoter,RDBECOLITFC00201,SoxS,nfo,RDBECOLITUC03224:nfo,S
RDBECOLIRIC04081,tf-promoter,RDBECOLITFC00189,CRP,sdhD,RDBECOLITUC02490:sdhDAB,W
RDBECOLIRIC04082,tf-promoter,RDBECOLITFC00098,ArcA,focA,RDBECOLITUC03400:focA-pflB,W
RDBECOLIRIC04083,tf-promoter,RDBECOLITFC00098,ArcA,focA,RDBECOLITUC03400:focA-pflB,S
RDBECOLIRIC04084,tf-promoter,RDBECOLITFC00128,FNR,focA,RDBECOLITUC03400:focA-pflB,C
RDBECOLIRIC04085,tf-promoter,RDBECOLITFC00211,IHF,focA,RDBECOLITUC03400:focA-pflB,C
RDBECOLIRIC04086,tf-promoter,RDBECOLITFC00189,CRP,focA,RDBECOLITUC03400:focA-pflB,C
RDBECOLIRIC04087,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03400:focA-pflB,S
RDBECOLIRIC04088,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03400:focA-pflB,S
RDBECOLIRIC04089,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03400:focA-pflB,S
RDBECOLIRIC04090,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03400:focA-pflB,S
RDBECOLIRIC04091,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03400:focA-pflB,S
RDBECOLIRIC04092,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03400:focA-pflB,S
RDBECOLIRIC04093,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03400:focA-pflB,S
RDBECOLIRIC04094,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03400:focA-pflB,S
RDBECOLIRIC04095,tf-promoter,RDBECOLITFC00098,ArcA,focA,RDBECOLITUC03400:focA-pflB,C
RDBECOLIRIC04096,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03400:focA-pflB,S
RDBECOLIRIC04097,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03400:focA-pflB,S
RDBECOLIRIC04098,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03400:focA-pflB,S
RDBECOLIRIC04099,tf-promoter,RDBECOLITFC00128,FNR,focA,RDBECOLITUC03402:focA-pflB,S
RDBECOLIRIC04100,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03402:focA-pflB,S
RDBECOLIRIC04101,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03402:focA-pflB,S
RDBECOLIRIC04102,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03402:focA-pflB,S
RDBECOLIRIC04103,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03402:focA-pflB,S
RDBECOLIRIC04104,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03402:focA-pflB,S
RDBECOLIRIC04105,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03402:focA-pflB,S
RDBECOLIRIC04106,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03402:focA-pflB,S
RDBECOLIRIC04107,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03402:focA-pflB,S
RDBECOLIRIC04108,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03402:focA-pflB,S
RDBECOLIRIC04109,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03402:focA-pflB,S
RDBECOLIRIC04110,tf-promoter,RDBECOLITFC00009,NarL,focA,RDBECOLITUC03402:focA-pflB,S
RDBECOLIRIC04111,tf-promoter,RDBECOLITFC00040,OmpR,micF,RDBECOLITUC01846:micF,C
RDBECOLIRIC04112,tf-promoter,RDBECOLITFC00040,OmpR,micF,RDBECOLITUC01846:micF,C
RDBECOLIRIC04113,tf-promoter,RDBECOLITFC00040,OmpR,micF,RDBECOLITUC01846:micF,C
RDBECOLIRIC04114,tf-promoter,RDBECOLITFC00051,Rob,micF,RDBECOLITUC01846:micF,C
RDBECOLIRIC04115,tf-promoter,RDBECOLITFC00019,HU,micF,RDBECOLITUC01846:micF,W
RDBECOLIRIC04116,tf-promoter,RDBECOLITFC00201,SoxS,micF,RDBECOLITUC01846:micF,C
RDBECOLIRIC04117,tf-promoter,RDBECOLITFC00201,SoxS,micF,RDBECOLITUC01846:micF,C
RDBECOLIRIC04118,tf-promoter,RDBECOLITFC00074,MarA,micF,RDBECOLITUC01846:micF,S
RDBECOLIRIC04119,tf-promoter,RDBECOLITFC00211,IHF,micF,RDBECOLITUC01846:micF,C
RDBECOLIRIC04120,tf-promoter,RDBECOLITFC00020,H-NS,micF,RDBECOLITUC01846:micF,W
RDBECOLIRIC04121,tf-promoter,RDBECOLITFC00014,Lrp,micF,RDBECOLITUC01846:micF,S
RDBECOLIRIC04122,tf-promoter,RDBECOLITFC00014,Lrp,micF,RDBECOLITUC01846:micF,S
RDBECOLIRIC04123,tf-promoter,RDBECOLITFC00014,Lrp,micF,RDBECOLITUC01846:micF,S
RDBECOLIRIC04124,tf-promoter,RDBECOLITFC00014,Lrp,micF,RDBECOLITUC01846:micF,S
RDBECOLIRIC04125,tf-promoter,RDBECOLITFC00189,CRP,ptsH,RDBECOLITUC03497:ptsHI-crr,C
RDBECOLIRIC04126,tf-promoter,RDBECOLITFC00219,Mlc,ptsH,RDBECOLITUC03497:ptsHI-crr,C
RDBECOLIRIC04127,tf-promoter,RDBECOLITFC00057,Cra,ptsH,RDBECOLITUC03500:ptsHI-crr,C
RDBECOLIRIC04128,tf-promoter,RDBECOLITFC00189,CRP,ptsH,RDBECOLITUC03500:ptsHI-crr,W
RDBECOLIRIC04129,tf-promoter,RDBECOLITFC00053,Fis,metY,RDBECOLITUC02406:metY-yhbC-nusA-infB-rbfA-truB-rpsO-pnp,W
RDBECOLIRIC04130,tf-promoter,RDBECOLITFC00202,PhoB,ugpB,RDBECOLITUC02398:ugpBAECQ,C
RDBECOLIRIC04131,tf-promoter,RDBECOLITFC00202,PhoB,ugpB,RDBECOLITUC02398:ugpBAECQ,C
RDBECOLIRIC04132,tf-promoter,RDBECOLITFC00189,CRP,ugpB,RDBECOLITUC02399:ugpBAECQ,S
RDBECOLIRIC04133,tf-promoter,RDBECOLITFC00202,PhoB,ugpB,RDBECOLITUC02399:ugpBAECQ,C
RDBECOLIRIC04134,tf-promoter,RDBECOLITFC00202,PhoB,ugpB,RDBECOLITUC02399:ugpBAECQ,S
RDBECOLIRIC04135,tf-promoter,RDBECOLITFC00126,FadR,uspA,RDBECOLITUC03452:uspA,C
RDBECOLIRIC04136,tf-promoter,RDBECOLITFC00126,FadR,uspA,RDBECOLITUC03452:uspA,C
RDBECOLIRIC04137,tf-promoter,RDBECOLITFC00114,CytR,cytR,RDBECOLITUC02396:cytR,C
RDBECOLIRIC04138,tf-promoter,RDBECOLITFC00189,CRP,cytR,RDBECOLITUC02396:cytR,C
RDBECOLIRIC04139,tf-promoter,RDBECOLITFC00053,Fis,trmA,RDBECOLITUC03451:trmA,W
RDBECOLIRIC04140,tf-promoter,RDBECOLITFC00189,CRP,fur,RDBECOLITUC00129:fur,S
RDBECOLIRIC04141,tf-promoter,RDBECOLITFC00093,Fur,fur,RDBECOLITUC00129:fur,S
RDBECOLIRIC04142,tf-promoter,RDBECOLITFC00077,GadE,lrp,RDBECOLITUC03216:lrp,W
RDBECOLIRIC04143,tf-promoter,RDBECOLITFC00014,Lrp,lrp,RDBECOLITUC03216:lrp,S
RDBECOLIRIC04144,tf-promoter,RDBECOLITFC00014,Lrp,lrp,RDBECOLITUC03216:lrp,S
RDBECOLIRIC04145,tf-promoter,RDBECOLITFC00211,IHF,gltB,RDBECOLITUC03217:gltBDF,S
RDBECOLIRIC04146,tf-promoter,RDBECOLITFC00211,IHF,gltB,RDBECOLITUC03217:gltBDF,S
RDBECOLIRIC04147,tf-promoter,RDBECOLITFC00077,GadE,gltB,RDBECOLITUC03217:gltBDF,C
RDBECOLIRIC04148,tf-promoter,RDBECOLITFC00014,Lrp,gltB,RDBECOLITUC03217:gltBDF,C
RDBECOLIRIC04149,tf-promoter,RDBECOLITFC00014,Lrp,gltB,RDBECOLITUC03217:gltBDF,C
RDBECOLIRIC04150,tf-promoter,RDBECOLITFC00014,Lrp,gltB,RDBECOLITUC03217:gltBDF,C
RDBECOLIRIC04151,tf-promoter,RDBECOLITFC00109,ArgR,gltB,RDBECOLITUC03217:gltBDF,S
RDBECOLIRIC04152,tf-promoter,RDBECOLITFC00109,ArgR,gltB,RDBECOLITUC03217:gltBDF,S
RDBECOLIRIC04153,tf-promoter,RDBECOLITFC00189,CRP,gltB,RDBECOLITUC03217:gltBDF,C
RDBECOLIRIC04154,tf-promoter,RDBECOLITFC00128,FNR,gltB,RDBECOLITUC03217:gltBDF,S
RDBECOLIRIC04155,tf-promoter,RDBECOLITFC00135,Nac,gltB,RDBECOLITUC03217:gltBDF,W
RDBECOLIRIC04156,tf-promoter,RDBECOLITFC00014,Lrp,livJ,RDBECOLITUC03218:livJ,C
RDBECOLIRIC04157,tf-promoter,RDBECOLITFC00014,Lrp,livK,RDBECOLITUC03219:livKHMGF,W
RDBECOLIRIC04158,tf-promoter,RDBECOLITFC00221,LysR,lysA,RDBECOLITUC03220:lysA,W
RDBECOLIRIC04159,tf-promoter,RDBECOLITFC00221,LysR,lysR,RDBECOLITUC03221:lysR,W
RDBECOLIRIC04160,tf-promoter,RDBECOLITFC00183,MalI,malI,RDBECOLITUC03222:malI,C
RDBECOLIRIC04161,tf-promoter,RDBECOLITFC00189,CRP,malI,RDBECOLITUC03222:malI,C
RDBECOLIRIC04162,tf-promoter,RDBECOLITFC00060,MngR,mngR,RDBECOLITUC03431:mngR,C
RDBECOLIRIC04163,tf-promoter,RDBECOLITFC00060,MngR,mngR,RDBECOLITUC03431:mngR,S
RDBECOLIRIC04165,tf-promoter,RDBECOLITFC00052,FlhDC,fliA,RDBECOLITUC03437:fliAZY,C
RDBECOLIRIC04166,tf-promoter,RDBECOLITFC00020,H-NS,fliA,RDBECOLITUC03437:fliAZY,W
RDBECOLIRIC04167,tf-promoter,RDBECOLITFC00189,CRP,glgS,RDBECOLITUC03312:glgS,S
RDBECOLIRIC04168,tf-promoter,RDBECOLITFC00189,CRP,gntK,RDBECOLITUC02019:gntK,S
RDBECOLIRIC04169,tf-promoter,RDBECOLITFC00068,IdnR,gntK,RDBECOLITUC02019:gntK,W
RDBECOLIRIC04170,tf-promoter,RDBECOLITFC00068,IdnR,gntK,RDBECOLITUC02019:gntK,W
RDBECOLIRIC04171,tf-promoter,RDBECOLITFC00177,GntR,gntK,RDBECOLITUC02019:gntK,C
RDBECOLIRIC04172,tf-promoter,RDBECOLITFC00177,GntR,gntK,RDBECOLITUC02019:gntK,C
RDBECOLIRIC04173,tf-promoter,RDBECOLITFC00189,CRP,yhfA,RDBECOLITUC03496:yhfA,C
RDBECOLIRIC04174,tf-promoter,RDBECOLITFC00189,CRP,yhfA,RDBECOLITUC03496:yhfA,C
RDBECOLIRIC04175,tf-promoter,RDBECOLITFC00189,CRP,ptsH,RDBECOLITUC03498:ptsHI-crr,C
RDBECOLIRIC04176,tf-promoter,RDBECOLITFC00189,CRP,ptsH,RDBECOLITUC03501:ptsHI-crr,W
RDBECOLIRIC04177,tf-promoter,RDBECOLITFC00057,Cra,ptsH,RDBECOLITUC03501:ptsHI-crr,C
RDBECOLIRIC04178,tf-promoter,RDBECOLITFC00121,PurR,hflD,RDBECOLITUC03091:hflD-purB,S
RDBECOLIRIC04179,tf-promoter,RDBECOLITFC00189,CRP,dsdX,RDBECOLITUC03183:dsdXA,W
RDBECOLIRIC04180,tf-promoter,RDBECOLITFC00189,CRP,dsdX,RDBECOLITUC03183:dsdXA,W
RDBECOLIRIC04181,tf-promoter,RDBECOLITFC00222,DsdC,dsdX,RDBECOLITUC03183:dsdXA,W
RDBECOLIRIC04182,tf-promoter,RDBECOLITFC00098,ArcA,focA,RDBECOLITUC03401:focA-pflB,W
RDBECOLIRIC04183,tf-promoter,RDBECOLITFC00018,CsgD,csgB,RDBECOLITUC03413:csgBAC,S
RDBECOLIRIC04184,tf-promoter,RDBECOLITFC00170,CpxR,csgB,RDBECOLITUC03413:csgBAC,S
RDBECOLIRIC04185,tf-promoter,RDBECOLITFC00014,Lrp,dadA,RDBECOLITUC03289:dadAX,C
RDBECOLIRIC04186,tf-promoter,RDBECOLITFC00014,Lrp,dadA,RDBECOLITUC03289:dadAX,C
RDBECOLIRIC04187,tf-promoter,RDBECOLITFC00014,Lrp,dadA,RDBECOLITUC03289:dadAX,C
RDBECOLIRIC04188,tf-promoter,RDBECOLITFC00014,Lrp,dadA,RDBECOLITUC03289:dadAX,C
RDBECOLIRIC04189,tf-promoter,RDBECOLITFC00014,Lrp,dadA,RDBECOLITUC03289:dadAX,C
RDBECOLIRIC04190,tf-promoter,RDBECOLITFC00014,Lrp,dadA,RDBECOLITUC03289:dadAX,C
RDBECOLIRIC04191,tf-promoter,RDBECOLITFC00189,CRP,dadA,RDBECOLITUC03289:dadAX,S
RDBECOLIRIC04192,tf-promoter,RDBECOLITFC00189,CRP,dadA,RDBECOLITUC03289:dadAX,S
RDBECOLIRIC04193,tf-promoter,RDBECOLITFC00014,Lrp,dadA,RDBECOLITUC03289:dadAX,C
RDBECOLIRIC04194,tf-promoter,RDBECOLITFC00014,Lrp,dadA,RDBECOLITUC03289:dadAX,C
RDBECOLIRIC04195,tf-promoter,RDBECOLITFC00014,Lrp,dadA,RDBECOLITUC03289:dadAX,C
RDBECOLIRIC04196,tf-promoter,RDBECOLITFC00014,Lrp,dadA,RDBECOLITUC03289:dadAX,C
RDBECOLIRIC04197,tf-promoter,RDBECOLITFC00014,Lrp,dadA,RDBECOLITUC03289:dadAX,C
RDBECOLIRIC04198,tf-promoter,RDBECOLITFC00189,CRP,lsrA,RDBECOLITUC02569:lsrACDBFG-tam,C
RDBECOLIRIC04199,tf-promoter,RDBECOLITFC00165,LsrR,lsrA,RDBECOLITUC02569:lsrACDBFG-tam,C
RDBECOLIRIC04200,tf-promoter,RDBECOLITFC00053,Fis,osmE,RDBECOLITUC03421:osmE,S
RDBECOLIRIC04201,tf-promoter,RDBECOLITFC00053,Fis,osmE,RDBECOLITUC03421:osmE,S
RDBECOLIRIC04202,tf-promoter,RDBECOLITFC00053,Fis,osmE,RDBECOLITUC03421:osmE,S
RDBECOLIRIC04203,tf-promoter,RDBECOLITFC00211,IHF,osmE,RDBECOLITUC03421:osmE,W
RDBECOLIRIC04204,tf-promoter,RDBECOLITFC00027,NagC,glmU,RDBECOLITUC03313:glmUS,C
RDBECOLIRIC04205,tf-promoter,RDBECOLITFC00027,NagC,glmU,RDBECOLITUC03313:glmUS,C
RDBECOLIRIC04206,tf-promoter,RDBECOLITFC00053,Fis,pheU,RDBECOLITUC03538:pheU,W
RDBECOLIRIC04207,tf-promoter,RDBECOLITFC00053,Fis,leuQ,RDBECOLITUC03539:leuQPV,S
RDBECOLIRIC04208,tf-promoter,RDBECOLITFC00211,IHF,yadV,RDBECOLITUC03427:yadV-htrE,W
RDBECOLIRIC04209,tf-promoter,RDBECOLITFC00053,Fis,metT,RDBECOLITUC03525:metT-leuW-glnUW-metU-glnVX,W
RDBECOLIRIC04210,tf-promoter,RDBECOLITFC00053,Fis,serT,RDBECOLITUC03527:serT,W
RDBECOLIRIC04211,tf-promoter,RDBECOLITFC00053,Fis,serX,RDBECOLITUC03528:serX,W
RDBECOLIRIC04212,tf-promoter,RDBECOLITFC00121,PurR,cvpA,RDBECOLITUC03493:cvpA-purF-ubiX,C
RDBECOLIRIC04213,tf-promoter,RDBECOLITFC00014,Lrp,ompC,RDBECOLITUC03495:ompC,S
RDBECOLIRIC04214,tf-promoter,RDBECOLITFC00014,Lrp,ompC,RDBECOLITUC03495:ompC,S
RDBECOLIRIC04215,tf-promoter,RDBECOLITFC00014,Lrp,ompC,RDBECOLITUC03495:ompC,S
RDBECOLIRIC04216,tf-promoter,RDBECOLITFC00014,Lrp,ompC,RDBECOLITUC03495:ompC,S
RDBECOLIRIC04217,tf-promoter,RDBECOLITFC00014,Lrp,ompC,RDBECOLITUC03495:ompC,S
RDBECOLIRIC04218,tf-promoter,RDBECOLITFC00014,Lrp,ompC,RDBECOLITUC03495:ompC,S
RDBECOLIRIC04219,tf-promoter,RDBECOLITFC00014,Lrp,ompC,RDBECOLITUC03495:ompC,S
RDBECOLIRIC04220,tf-promoter,RDBECOLITFC00014,Lrp,ompC,RDBECOLITUC03495:ompC,S
RDBECOLIRIC04221,tf-promoter,RDBECOLITFC00014,Lrp,ompC,RDBECOLITUC03495:ompC,S
RDBECOLIRIC04222,tf-promoter,RDBECOLITFC00211,IHF,ompC,RDBECOLITUC03495:ompC,C
RDBECOLIRIC04223,tf-promoter,RDBECOLITFC00027,NagC,glmU,RDBECOLITUC03506:glmUS,C
RDBECOLIRIC04224,tf-promoter,RDBECOLITFC00027,NagC,glmU,RDBECOLITUC03506:glmUS,C
RDBECOLIRIC04225,tf-promoter,RDBECOLITFC00096,AppY,hyaA,RDBECOLITUC03321:hyaABCDEF,W
RDBECOLIRIC04226,tf-promoter,RDBECOLITFC00098,ArcA,hyaA,RDBECOLITUC03321:hyaABCDEF,W
RDBECOLIRIC04227,tf-promoter,RDBECOLITFC00055,IscR,hyaA,RDBECOLITUC03321:hyaABCDEF,S
RDBECOLIRIC04228,tf-promoter,RDBECOLITFC00085,NarP,hyaA,RDBECOLITUC03321:hyaABCDEF,W
RDBECOLIRIC04229,tf-promoter,RDBECOLITFC00085,NarP,hyaA,RDBECOLITUC03321:hyaABCDEF,W
RDBECOLIRIC04230,tf-promoter,RDBECOLITFC00009,NarL,hyaA,RDBECOLITUC03321:hyaABCDEF,W
RDBECOLIRIC04231,tf-promoter,RDBECOLITFC00009,NarL,hyaA,RDBECOLITUC03321:hyaABCDEF,W
RDBECOLIRIC04232,tf-promoter,RDBECOLITFC00158,PdhR,fecA,RDBECOLITUC03186:fecABCDE,W
RDBECOLIRIC04233,tf-promoter,RDBECOLITFC00189,CRP,fecA,RDBECOLITUC03186:fecABCDE,W
RDBECOLIRIC04234,tf-promoter,RDBECOLITFC00093,Fur,fecA,RDBECOLITUC03186:fecABCDE,C
RDBECOLIRIC04235,tf-promoter,RDBECOLITFC00093,Fur,fecA,RDBECOLITUC03186:fecABCDE,C
RDBECOLIRIC04236,tf-promoter,RDBECOLITFC00189,CRP,proP,RDBECOLITUC01932:proP,C
RDBECOLIRIC04237,tf-promoter,RDBECOLITFC00053,Fis,proP,RDBECOLITUC01932:proP,C
RDBECOLIRIC04238,tf-promoter,RDBECOLITFC00053,Fis,proP,RDBECOLITUC01932:proP,C
RDBECOLIRIC04239,tf-promoter,RDBECOLITFC00189,CRP,ppiA,RDBECOLITUC03482:ppiA,C
RDBECOLIRIC04240,tf-promoter,RDBECOLITFC00114,CytR,ppiA,RDBECOLITUC03482:ppiA,S
RDBECOLIRIC04241,tf-promoter,RDBECOLITFC00189,CRP,ppiA,RDBECOLITUC03482:ppiA,C
RDBECOLIRIC04242,tf-promoter,RDBECOLITFC00189,CRP,ppiA,RDBECOLITUC03483:ppiA,C
RDBECOLIRIC04243,tf-promoter,RDBECOLITFC00189,CRP,ppiA,RDBECOLITUC03483:ppiA,C
RDBECOLIRIC04244,tf-promoter,RDBECOLITFC00114,CytR,ppiA,RDBECOLITUC03483:ppiA,S
RDBECOLIRIC04245,tf-promoter,RDBECOLITFC00189,CRP,ppiA,RDBECOLITUC03484:ppiA,C
RDBECOLIRIC04246,tf-promoter,RDBECOLITFC00114,CytR,ppiA,RDBECOLITUC03484:ppiA,S
RDBECOLIRIC04247,tf-promoter,RDBECOLITFC00121,PurR,pyrD,RDBECOLITUC03098:pyrD,S
RDBECOLIRIC04248,tf-promoter,RDBECOLITFC00009,NarL,moeA,RDBECOLITUC03332:moeAB,W
RDBECOLIRIC04249,tf-promoter,RDBECOLITFC00009,NarL,moeA,RDBECOLITUC03332:moeAB,W
RDBECOLIRIC04250,tf-promoter,RDBECOLITFC00098,ArcA,moeA,RDBECOLITUC03332:moeAB,S
RDBECOLIRIC04251,tf-promoter,RDBECOLITFC00128,FNR,moeA,RDBECOLITUC03332:moeAB,S
RDBECOLIRIC04252,tf-promoter,RDBECOLITFC00189,CRP,csgD,RDBECOLITUC03415:csgDEFG,W
RDBECOLIRIC04253,tf-promoter,RDBECOLITFC00189,CRP,csgD,RDBECOLITUC03415:csgDEFG,W
RDBECOLIRIC04254,tf-promoter,RDBECOLITFC00018,CsgD,csgD,RDBECOLITUC03415:csgDEFG,S
RDBECOLIRIC04255,tf-promoter,RDBECOLITFC00040,OmpR,csgD,RDBECOLITUC03415:csgDEFG,C
RDBECOLIRIC04256,tf-promoter,RDBECOLITFC00117,RcsAB,csgD,RDBECOLITUC03415:csgDEFG,W
RDBECOLIRIC04257,tf-promoter,RDBECOLITFC00170,CpxR,csgD,RDBECOLITUC03415:csgDEFG,S
RDBECOLIRIC04258,tf-promoter,RDBECOLITFC00170,CpxR,csgD,RDBECOLITUC03415:csgDEFG,S
RDBECOLIRIC04259,tf-promoter,RDBECOLITFC00170,CpxR,csgD,RDBECOLITUC03415:csgDEFG,S
RDBECOLIRIC04260,tf-promoter,RDBECOLITFC00170,CpxR,csgD,RDBECOLITUC03415:csgDEFG,S
RDBECOLIRIC04261,tf-promoter,RDBECOLITFC00170,CpxR,csgD,RDBECOLITUC03415:csgDEFG,S
RDBECOLIRIC04262,tf-promoter,RDBECOLITFC00078,TyrR,aroP,RDBECOLITUC03049:aroP,C
RDBECOLIRIC04263,tf-promoter,RDBECOLITFC00078,TyrR,aroP,RDBECOLITUC03049:aroP,C
RDBECOLIRIC04264,tf-promoter,RDBECOLITFC00025,DcuR,dctA,RDBECOLITUC01653:dctA,S
RDBECOLIRIC04265,tf-promoter,RDBECOLITFC00189,CRP,dctA,RDBECOLITUC01653:dctA,C
RDBECOLIRIC04266,tf-promoter,RDBECOLITFC00098,ArcA,dctA,RDBECOLITUC01653:dctA,W
RDBECOLIRIC04267,tf-promoter,RDBECOLITFC00152,CysB,cysB,RDBECOLITUC03114:cysB,W
