Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
Ara+1, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	44.05	4.67	0.37
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	42.00	4.66	0.39
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	41.49	4.70	0.39
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	41.43	4.79	0.40
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	42.05	4.43	0.37
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	42.22	4.51	0.38
Ara+1, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	41.79	4.55	0.36
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	42.14	4.45	0.38
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	42.00	4.54	0.39
Ara+1, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	41.49	4.59	0.39
Ara+1, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	42.47	4.33	0.37
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	42.10	4.54	0.37
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	43.10	4.60	0.38
Ara+1, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	42.40	4.65	0.39
Ara+1, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	42.47	4.39	0.37
Ara+1, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	42.64	4.42	0.38
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	43.39	4.58	0.39
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	43.25	4.67	0.37
Ara+1, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	43.08	4.70	0.37
Ara+1, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	43.46	4.41	0.38
Ara+1, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	43.32	4.47	0.37
Ara+1, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	43.58	4.52	0.38
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	42.36	4.55	0.38
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	42.41	4.66	0.38
Ara+1, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	41.83	4.70	0.37
Ara+1, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	42.58	4.45	0.39
Ara+1, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	42.25	4.48	0.38
Ara+1, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	42.74	4.51	0.37
Ara+1, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	45.59	4.56	0.38
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	41.81	4.86	0.40
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	42.33	4.57	0.39
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	41.75	4.61	0.38
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	41.99	4.69	0.39
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	42.45	4.60	0.38
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	41.80	4.65	0.39
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	41.85	4.75	0.38
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	42.36	4.37	0.39
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	42.98	4.48	0.38
Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	42.47	4.49	0.37
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	44.01	4.67	0.38
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	43.05	4.68	0.39
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	44.27	4.80	0.39
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	42.43	4.41	0.37
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	43.78	4.51	0.37
Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	43.16	4.53	0.37
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	43.09	4.49	0.39
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	44.17	4.54	0.39
Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	43.55	4.59	0.38
Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	43.36	4.35	0.39
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	42.60	4.70	0.38
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	42.21	4.76	0.38
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	41.99	4.85	0.39
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	42.43	4.47	0.37
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	42.59	4.58	0.39
Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	42.31	4.60	0.38
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	42.40	4.53	0.39
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	42.52	4.61	0.39
Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	42.02	4.67	0.39
Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	42.85	4.38	0.37
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	42.78	4.56	0.38
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	43.78	4.66	0.38
Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	43.12	4.69	0.39
Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	42.93	4.44	0.38
Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	43.16	4.46	0.38
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	42.52	4.71	0.38
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	42.02	4.74	0.38
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	42.00	4.85	0.39
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	42.35	4.48	0.38
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	42.63	4.59	0.40
Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	42.43	4.60	0.38
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	42.28	4.53	0.40
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	42.49	4.61	0.38
Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	41.91	4.67	0.40
Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	42.81	4.37	0.37
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	42.82	4.58	0.40
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	43.89	4.67	0.39
Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	43.12	4.71	0.39
Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	43.08	4.43	0.39
Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	43.32	4.47	0.39
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	43.95	4.64	0.38
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	43.92	4.70	0.38
Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	43.53	4.75	0.39
Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	44.03	4.46	0.38
Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	43.77	4.53	0.39
Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	44.41	4.59	0.37
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	42.01	4.57	0.38
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	41.51	4.61	0.38
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	41.68	4.69	0.39
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	42.03	4.32	0.38
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	42.39	4.42	0.37
Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	42.03	4.48	0.37
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	42.00	4.39	0.38
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	42.21	4.50	0.38
Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	41.85	4.50	0.37
Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	42.72	4.27	0.38
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	42.27	4.44	0.38
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	43.43	4.51	0.39
Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	42.76	4.56	0.37
Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	42.76	4.31	0.38
Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	43.04	4.34	0.37
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	43.44	4.48	0.39
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	43.49	4.56	0.39
Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	43.29	4.61	0.39
Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	43.83	4.35	0.37
Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	43.57	4.39	0.38
Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	44.06	4.45	0.38
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	43.14	4.48	0.38
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	43.34	4.59	0.36
Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	42.95	4.62	0.39
Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	43.56	4.36	0.39
Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	43.22	4.36	0.37
Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	43.91	4.44	0.38
Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	46.84	4.49	0.37
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	42.09	4.53	0.37
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	41.58	4.56	0.39
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	41.45	4.65	0.38
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	41.91	4.28	0.38
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	42.20	4.39	0.38
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	41.69	4.41	0.37
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	42.08	4.35	0.36
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	42.09	4.42	0.38
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	41.47	4.46	0.38
Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	42.41	4.19	0.36
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	42.31	4.38	0.38
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	43.39	4.47	0.38
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	42.54	4.50	0.40
Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	42.53	4.26	0.38
Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	42.81	4.30	0.36
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	43.56	4.44	0.39
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	43.50	4.52	0.38
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	43.21	4.55	0.38
Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	43.60	4.32	0.37
Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	43.49	4.34	0.38
Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	43.95	4.40	0.38
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	43.30	4.43	0.38
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	43.27	4.55	0.38
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	42.76	4.58	0.37
Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	43.45	4.31	0.39
Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	43.22	4.34	0.37
Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	43.80	4.40	0.37
Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	47.15	4.45	0.39
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	42.59	4.32	0.38
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	42.72	4.40	0.36
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	42.25	4.43	0.39
Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	42.97	4.20	0.37
Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	42.75	4.23	0.36
Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	43.13	4.26	0.38
Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	46.08	4.29	0.37
Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	45.74	4.30	0.37
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	40.75	3.06	0.32
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	41.20	2.85	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	40.71	2.89	0.32
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	40.93	2.93	0.32
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	41.37	2.90	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	40.76	2.93	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	40.80	2.99	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	41.26	2.75	0.32
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	41.90	2.81	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	41.40	2.83	0.30
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	42.74	2.93	0.30
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	41.87	2.94	0.30
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	43.03	3.01	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	41.27	2.76	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	42.48	2.84	0.30
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	42.02	2.84	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	41.86	2.80	0.30
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	42.88	2.86	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	42.34	2.89	0.30
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	42.09	2.72	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	41.13	2.97	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	40.74	2.98	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	40.59	3.05	0.32
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	40.97	2.82	0.30
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	41.16	2.86	0.30
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	40.85	2.90	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	40.92	2.84	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	41.07	2.90	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	40.61	2.92	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	41.33	2.74	0.30
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	41.27	2.88	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	42.25	2.92	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	41.64	2.94	0.31
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	41.42	2.78	0.30
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	41.59	2.79	0.31
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	40.64	2.97	0.30
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	40.14	2.98	0.32
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	40.11	3.03	0.33
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	40.41	2.82	0.30
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	40.75	2.86	0.30
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	40.44	2.89	0.32
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	40.39	2.83	0.31
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	40.65	2.90	0.32
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	40.05	2.90	0.31
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	40.88	2.75	0.31
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	40.86	2.89	0.30
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	41.87	2.92	0.31
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	41.19	2.96	0.31
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	41.08	2.79	0.31
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	41.29	2.81	0.31
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	41.31	2.89	0.31
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	41.39	2.97	0.32
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	40.93	2.98	0.33
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	41.35	2.82	0.30
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	41.14	2.85	0.32
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	41.80	2.86	0.31
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	40.40	2.86	0.30
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	39.90	2.89	0.32
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	40.09	2.94	0.31
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	40.32	2.72	0.31
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	40.73	2.79	0.30
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	40.35	2.82	0.30
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	40.34	2.77	0.29
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	40.60	2.81	0.31
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	40.18	2.82	0.30
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	40.94	2.66	0.31
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	40.58	2.79	0.29
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	41.71	2.85	0.30
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	41.10	2.86	0.30
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	40.99	2.68	0.29
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	41.24	2.72	0.30
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	40.96	2.82	0.30
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	41.11	2.87	0.31
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	40.88	2.88	0.31
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	41.23	2.73	0.30
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	41.09	2.75	0.30
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	41.52	2.77	0.31
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	40.25	2.81	0.32
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	40.55	2.87	0.31
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	40.09	2.91	0.31
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	40.58	2.74	0.32
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	40.34	2.76	0.29
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	40.96	2.77	0.30
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	42.21	2.83	0.31
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	40.69	2.83	0.32
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	40.19	2.86	0.31
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	40.08	2.92	0.33
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	40.50	2.69	0.31
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	40.76	2.77	0.29
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	40.30	2.77	0.31
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	40.59	2.71	0.30
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	40.63	2.78	0.31
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	40.02	2.80	0.30
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	40.89	2.63	0.30
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	40.87	2.75	0.31
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	41.85	2.80	0.31
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	41.17	2.84	0.32
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	41.06	2.66	0.29
