Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
Ara+2, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	5.31	0.00	0.01
Ara+2, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	6.47	0.00	0.01
Ara+2, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.91	0.00	0.01
Ara+2, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	6.35	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	5.76	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	7.27	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	6.19	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	5.51	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	6.65	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	6.06	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	4.92	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	7.58	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	6.47	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	5.69	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	6.51	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	5.59	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	4.62	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	6.86	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	5.77	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	4.92	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	6.34	0.00	0.01
Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	5.31	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	4.72	0.00	0.00
Ara+3, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	5.82	0.00	0.01
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	7.70	0.00	0.01
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	5.74	0.00	0.01
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	5.84	0.00	0.01
Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	8.08	0.00	0.00
Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	7.78	0.00	0.00
Ara+3, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	5.63	0.00	0.00
Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	6.79	0.00	0.01
Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	6.53	0.00	0.00
Ara+3, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	5.03	0.00	0.01
Ara+3, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	6.93	0.00	0.01
Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	6.64	0.00	0.01
Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	6.38	0.00	0.00
Ara+3, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	4.72	0.00	0.01
Ara+3, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	6.61	0.00	0.01
Ara+3, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	5.43	0.00	0.01
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	6.75	0.00	0.01
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	5.74	0.00	0.01
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	4.82	0.00	0.01
Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.96	0.00	0.01
Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	5.93	0.00	0.01
Ara+3, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.98	0.00	0.01
Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	6.34	0.00	0.01
Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	5.22	0.00	0.01
Ara+3, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.93	0.00	0.01
Ara+3, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	5.70	0.00	0.01
Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	6.10	0.00	0.01
Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	5.16	0.00	0.01
Ara+3, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	4.76	0.00	0.01
Ara+3, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	5.34	0.00	0.01
Ara+3, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.87	0.00	0.01
Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.63	0.00	0.01
Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	6.92	0.00	0.01
Ara+3, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.78	0.00	0.01
Ara+3, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	6.19	0.00	0.00
Ara+3, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.33	0.00	0.00
Ara+3, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.27	0.00	0.01
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	7.50	0.00	0.01
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	5.66	0.00	0.00
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	6.02	0.00	0.01
Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	7.21	0.00	0.01
Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	7.13	0.00	0.00
Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	5.54	0.00	0.00
Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	6.43	0.00	0.01
Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	6.44	0.00	0.01
Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	5.22	0.00	0.01
Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	6.22	0.00	0.01
Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	6.69	0.00	0.01
Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	7.14	0.00	0.01
Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	5.43	0.00	0.01
Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	6.52	0.00	0.00
Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	5.79	0.00	0.01
Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.33	0.00	0.01
Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	7.60	0.00	0.01
Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.92	0.00	0.01
Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	6.42	0.00	0.01
Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.36	0.00	0.00
Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	6.01	0.00	0.00
Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	7.44	0.00	0.01
Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	6.84	0.00	0.01
Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	5.47	0.00	0.01
Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.83	0.00	0.00
Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.52	0.00	0.01
Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	6.13	0.00	0.01
Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.61	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2	5.94	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3	5.64	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4	7.02	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5	6.98	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-6	5.29	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3	4.88	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4	6.15	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5	5.76	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-6	4.35	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4	5.72	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5	5.71	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-6	4.11	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5	7.11	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-6	5.22	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-5, Ara-6	5.08	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3	5.88	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4	7.85	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5	6.66	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-6	5.57	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4	6.68	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5	6.25	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-6	4.95	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5	8.24	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-6	6.70	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-5, Ara-6	5.67	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4	6.09	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5	5.33	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-6	4.57	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5	7.30	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-6	5.92	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-5, Ara-6	5.10	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5	6.22	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-6	5.01	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-5, Ara-6	4.74	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+4, Ara-4, Ara-5, Ara-6	5.91	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3	5.19	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4	6.44	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5	6.06	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-6	4.46	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4	5.78	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5	5.64	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-6	4.23	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5	6.99	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-6	5.16	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-5, Ara-6	4.90	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4	5.37	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5	5.02	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-6	4.02	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5	6.39	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-6	4.76	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-5, Ara-6	4.64	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5	5.59	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-6	4.25	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-5, Ara-6	4.28	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara+5, Ara-4, Ara-5, Ara-6	4.95	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4	6.50	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5	5.52	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-6	4.92	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5	8.56	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-6	6.11	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-5, Ara-6	5.05	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5	6.13	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-6	5.24	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-5, Ara-6	4.71	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-1, Ara-4, Ara-5, Ara-6	5.82	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5	5.71	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-6	5.10	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-5, Ara-6	4.47	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-2, Ara-4, Ara-5, Ara-6	5.65	0.00	0.00
Ara+1, Ara+2, Ara+3, Ara-3, Ara-4, Ara-5, Ara-6	4.89	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	5.05	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	6.35	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	5.95	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	4.54	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	5.78	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	5.90	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	4.30	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	7.20	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	5.28	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	5.28	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	5.74	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	5.49	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	4.47	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	6.69	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	5.13	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	5.00	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	6.27	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	4.76	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	4.92	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	5.65	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	6.02	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	5.38	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	4.62	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	7.11	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	5.85	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	5.02	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	6.29	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	4.93	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	4.80	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	5.83	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	6.36	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	5.34	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	4.95	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	5.93	0.00	0.00
Ara+1, Ara+2, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	5.44	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	6.66	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	6.27	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	4.31	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	8.36	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	5.08	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.70	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	7.10	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	4.58	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.60	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	5.29	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	6.87	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	5.00	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	4.88	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	5.42	0.00	0.00
Ara+1, Ara+2, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	5.07	0.00	0.01
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.90	0.00	0.01
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.29	0.00	0.00
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.65	0.00	0.00
Ara+1, Ara+2, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.71	0.00	0.00
Ara+1, Ara+2, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.09	0.00	0.00
Ara+1, Ara+2, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	5.49	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	5.05	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	6.21	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	5.82	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	4.40	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	5.78	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	5.77	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	4.16	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	6.92	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	5.13	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	5.00	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	5.48	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	5.11	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	3.81	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	6.29	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	4.57	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	4.32	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	5.85	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	4.18	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	4.21	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	4.91	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	6.28	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	5.38	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	4.62	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	7.24	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	5.98	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	5.02	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	6.29	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	5.07	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	4.66	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	5.83	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	5.97	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	4.93	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	4.27	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	5.50	0.00	0.00
Ara+1, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	4.85	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	5.80	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	5.43	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	4.19	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.46	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	4.81	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	4.56	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	5.91	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	4.44	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.47	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	5.01	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	5.62	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	4.34	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	4.37	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	4.74	0.00	0.00
Ara+1, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.36	0.00	0.00
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.02	0.00	0.00
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.42	0.00	0.00
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	4.51	0.00	0.00
Ara+1, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.57	0.00	0.00
