Strain Combination	Observed Ratio (%)	Simulated Mean (%)	Simulated Std Dev (%)
Ara+2, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	7.16	0.01	0.04
Ara+2, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	7.06	0.01	0.04
Ara+2, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	7.43	0.01	0.04
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	6.49	0.03	0.06
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	7.92	0.02	0.05
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	6.95	0.03	0.06
Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	6.05	0.02	0.05
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	6.92	0.01	0.05
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	6.46	0.02	0.05
Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	5.35	0.01	0.04
Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	8.00	0.02	0.05
Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	7.07	0.01	0.03
Ara+3, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	5.98	0.01	0.04
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	7.53	0.02	0.05
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	7.45	0.03	0.06
Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	5.68	0.02	0.05
Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	7.91	0.02	0.05
Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	6.05	0.01	0.04
Ara+3, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	5.87	0.02	0.05
Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	7.17	0.01	0.04
Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	5.60	0.01	0.04
Ara+3, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	5.43	0.01	0.04
Ara+3, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	5.97	0.01	0.03
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	7.95	0.02	0.05
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	6.74	0.02	0.05
Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	6.37	0.02	0.05
Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	8.22	0.02	0.05
Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	7.78	0.01	0.04
Ara+3, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	6.04	0.02	0.05
Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	7.20	0.01	0.04
Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	6.82	0.01	0.03
Ara+3, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	5.61	0.01	0.04
Ara+3, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	7.08	0.01	0.03
Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	8.07	0.02	0.05
Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	7.08	0.01	0.04
Ara+3, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	6.20	0.01	0.04
Ara+3, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	6.90	0.01	0.04
Ara+3, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	6.34	0.01	0.04
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	7.61	0.03	0.06
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	7.06	0.03	0.06
Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	5.71	0.02	0.05
Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	7.72	0.02	0.05
Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	6.74	0.02	0.04
Ara+3, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	5.63	0.02	0.05
Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	6.74	0.02	0.05
Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	5.92	0.01	0.04
Ara+3, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	5.47	0.02	0.05
Ara+3, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	6.14	0.01	0.04
Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	7.22	0.03	0.06
Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	5.82	0.01	0.04
Ara+3, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	5.66	0.02	0.05
Ara+3, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	5.75	0.02	0.05
Ara+3, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	5.16	0.01	0.04
Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	7.38	0.02	0.06
Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	7.58	0.02	0.05
Ara+3, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	5.56	0.02	0.05
Ara+3, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	6.60	0.01	0.04
Ara+3, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.91	0.01	0.04
Ara+3, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	6.21	0.01	0.04
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	7.89	0.02	0.05
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	6.54	0.02	0.05
Ara+4, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	6.69	0.01	0.04
Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	7.61	0.01	0.04
Ara+4, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	7.70	0.01	0.03
Ara+4, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	6.23	0.02	0.05
Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	6.71	0.01	0.04
Ara+4, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	6.73	0.01	0.04
Ara+4, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	5.51	0.01	0.05
Ara+4, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	6.37	0.01	0.04
Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	8.27	0.02	0.05
Ara+4, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	7.42	0.01	0.05
Ara+4, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	7.07	0.01	0.04
Ara+4, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	7.39	0.01	0.04
Ara+4, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	6.09	0.01	0.03
Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.86	0.02	0.05
Ara+4, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	7.88	0.01	0.04
Ara+4, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	5.74	0.01	0.04
Ara+4, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	6.71	0.01	0.04
Ara+4, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.97	0.01	0.03
Ara+4, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	7.01	0.01	0.04
Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	7.94	0.02	0.05
Ara+5, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	7.64	0.01	0.04
Ara+5, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	6.13	0.02	0.04
Ara+5, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	6.66	0.01	0.04
Ara+5, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	6.10	0.01	0.04
Ara+5, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	6.54	0.02	0.05
Ara-1, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	6.43	0.01	0.04
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2	6.68	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3	5.89	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4	7.70	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5	7.38	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-1, Ara-6	5.71	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3	5.97	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4	6.92	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5	6.88	0.01	0.03
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-2, Ara-6	4.88	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4	6.51	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5	6.23	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-3, Ara-6	4.25	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5	7.66	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-4, Ara-6	5.65	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara+5, Ara-5, Ara-6	5.22	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3	6.86	0.01	0.03
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4	8.11	0.01	0.03
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5	7.54	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-2, Ara-6	5.96	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4	7.08	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5	6.91	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-3, Ara-6	5.23	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5	8.66	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-4, Ara-6	6.99	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-1, Ara-5, Ara-6	5.81	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4	6.97	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5	6.57	0.01	0.03
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-3, Ara-6	5.09	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5	7.82	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-4, Ara-6	6.06	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-2, Ara-5, Ara-6	5.64	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5	6.90	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-4, Ara-6	5.30	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-3, Ara-5, Ara-6	5.02	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+4, Ara-4, Ara-5, Ara-6	6.05	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3	6.49	0.01	0.03
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4	7.06	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5	7.39	0.01	0.03
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-2, Ara-6	5.10	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4	6.29	0.01	0.03
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5	6.39	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-3, Ara-6	4.63	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5	7.52	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-4, Ara-6	5.86	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-1, Ara-5, Ara-6	5.17	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4	6.72	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5	6.33	0.01	0.03
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-3, Ara-6	4.65	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5	7.15	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-4, Ara-6	5.15	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-2, Ara-5, Ara-6	5.29	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5	6.24	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-4, Ara-6	4.67	0.00	0.01
Ara+1, Ara+2, Ara+3, Ara+5, Ara-3, Ara-5, Ara-6	4.55	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara+5, Ara-4, Ara-5, Ara-6	5.23	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4	7.48	0.01	0.03
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5	7.07	0.01	0.03
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-3, Ara-6	5.80	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5	9.06	0.01	0.03
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-4, Ara-6	6.64	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara-1, Ara-2, Ara-5, Ara-6	5.70	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5	6.92	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-4, Ara-6	5.93	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara-1, Ara-3, Ara-5, Ara-6	5.11	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara-1, Ara-4, Ara-5, Ara-6	6.11	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-5	6.70	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-4, Ara-6	5.75	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara-2, Ara-3, Ara-5, Ara-6	5.11	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara-2, Ara-4, Ara-5, Ara-6	5.92	0.00	0.02
Ara+1, Ara+2, Ara+3, Ara-3, Ara-4, Ara-5, Ara-6	5.31	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	5.67	0.01	0.03
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	6.87	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	6.83	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	5.07	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	5.92	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	6.30	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	4.44	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	7.47	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	5.72	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	5.43	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	6.51	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	6.86	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	4.86	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	7.61	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	5.68	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	5.95	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	6.67	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	4.90	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	5.06	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	6.10	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	6.41	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	6.39	0.01	0.03
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	5.15	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	7.51	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	6.27	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	5.57	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	6.70	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	5.22	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	5.08	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	5.98	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	7.01	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	5.62	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	5.48	0.00	0.02
Ara+1, Ara+2, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	6.49	0.00	0.01
Ara+1, Ara+2, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	5.73	0.00	0.02
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	7.16	0.01	0.03
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	7.48	0.01	0.03
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	5.08	0.00	0.02
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	9.00	0.00	0.02
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	5.75	0.00	0.02
Ara+1, Ara+2, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	5.61	0.00	0.02
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	7.49	0.00	0.02
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	5.28	0.00	0.02
Ara+1, Ara+2, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	5.15	0.00	0.02
Ara+1, Ara+2, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	6.01	0.00	0.01
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	7.49	0.01	0.03
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	5.53	0.00	0.02
Ara+1, Ara+2, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	5.52	0.00	0.02
Ara+1, Ara+2, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	6.50	0.00	0.02
Ara+1, Ara+2, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	5.63	0.00	0.02
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	7.65	0.01	0.03
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	6.08	0.00	0.02
Ara+1, Ara+2, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	5.42	0.00	0.02
Ara+1, Ara+2, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	6.39	0.00	0.02
Ara+1, Ara+2, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.94	0.00	0.02
Ara+1, Ara+2, Ara-2, Ara-3, Ara-4, Ara-5, Ara-6	6.03	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-3	5.66	0.01	0.03
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-4	6.47	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-5	6.58	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-2, Ara-6	4.80	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-4	5.91	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-5	6.03	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-3, Ara-6	4.29	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-5	7.19	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-4, Ara-6	5.57	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-1, Ara-5, Ara-6	5.14	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-4	6.25	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-5	6.11	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-3, Ara-6	4.20	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-5	6.95	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-4, Ara-6	4.71	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-2, Ara-5, Ara-6	4.86	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-5	6.40	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-4, Ara-6	4.32	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-3, Ara-5, Ara-6	4.35	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara+5, Ara-4, Ara-5, Ara-6	5.06	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-4	6.53	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-5	6.38	0.01	0.03
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-3, Ara-6	5.01	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-5	7.51	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-4, Ara-6	5.98	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara-1, Ara-2, Ara-5, Ara-6	5.43	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-5	6.70	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-4, Ara-6	5.21	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara-1, Ara-3, Ara-5, Ara-6	4.94	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara-1, Ara-4, Ara-5, Ara-6	5.98	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-5	6.87	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-4, Ara-6	5.20	0.00	0.01
Ara+1, Ara+3, Ara+4, Ara-2, Ara-3, Ara-5, Ara-6	4.94	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara-2, Ara-4, Ara-5, Ara-6	5.78	0.00	0.02
Ara+1, Ara+3, Ara+4, Ara-3, Ara-4, Ara-5, Ara-6	5.29	0.00	0.02
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-4	6.29	0.01	0.03
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-5	6.39	0.01	0.03
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-3, Ara-6	4.95	0.00	0.02
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-5	6.97	0.00	0.03
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-4, Ara-6	5.48	0.00	0.02
Ara+1, Ara+3, Ara+5, Ara-1, Ara-2, Ara-5, Ara-6	5.21	0.00	0.02
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-5	6.17	0.00	0.02
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-4, Ara-6	5.00	0.00	0.02
Ara+1, Ara+3, Ara+5, Ara-1, Ara-3, Ara-5, Ara-6	4.74	0.00	0.02
Ara+1, Ara+3, Ara+5, Ara-1, Ara-4, Ara-5, Ara-6	5.43	0.00	0.01
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-5	6.24	0.00	0.02
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-4, Ara-6	4.87	0.00	0.02
Ara+1, Ara+3, Ara+5, Ara-2, Ara-3, Ara-5, Ara-6	4.88	0.00	0.02
Ara+1, Ara+3, Ara+5, Ara-2, Ara-4, Ara-5, Ara-6	5.14	0.00	0.02
Ara+1, Ara+3, Ara+5, Ara-3, Ara-4, Ara-5, Ara-6	4.64	0.00	0.02
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-5	6.64	0.01	0.03
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-4, Ara-6	5.94	0.00	0.02
Ara+1, Ara+3, Ara-1, Ara-2, Ara-3, Ara-5, Ara-6	5.16	0.00	0.02
Ara+1, Ara+3, Ara-1, Ara-2, Ara-4, Ara-5, Ara-6	5.98	0.00	0.02
Ara+1, Ara+3, Ara-1, Ara-3, Ara-4, Ara-5, Ara-6	5.37	0.00	0.02
